trx_code,trx_id,rek_code,rek,creationdate,type,amount,balance
582799,286591865,11213,1734,2024-04-08 07:17:26+07:00,1,44113.0,410544.62
403729,286591868,9718,10957,2024-04-08 07:17:26+07:00,1,17858.0,216387.43
242682,324846540,14602,13945,2024-07-03 17:50:56+07:00,1,1037000.0,1816551.07
606334,324717747,4090,11745,2024-07-03 07:04:00+07:00,1,7117.0,118012.22
506694,355412128,11213,1734,2024-09-13 07:14:34+07:00,1,44113.0,360405.96
509167,355412090,4090,11745,2024-09-13 07:14:29+07:00,1,2688.0,46066.66
467874,355432239,14301,2673,2024-09-13 09:43:07+07:00,1,1500000.0,14400043.83
21723,355412185,6583,15414,2024-09-13 07:14:40+07:00,1,8142.0,1556789.53
221722,355583479,14301,2673,2024-09-13 23:27:31+07:00,1,1500000.0,20500043.83
647598,263805084,2297,7638,2024-02-24 08:56:57+07:00,5,-10000.0,11138.38
572575,280705208,18084,6376,2024-03-31 22:53:42+07:00,5,-50000.0,5400922.32
583467,280538089,20365,11071,2024-03-31 13:15:16+07:00,5,-20000.0,4843010.27
568344,278423643,11213,1734,2024-03-31 07:22:22+07:00,1,44113.0,52184.44
556791,278382099,10641,8538,2024-03-31 00:54:31+07:00,5,-500000.0,2802896.63
361203,278420382,19034,7354,2024-03-31 07:13:53+07:00,1,4966.0,80388.04
523124,278424276,6583,15414,2024-03-31 07:23:56+07:00,1,8142.0,5595888.03
227704,278422971,13507,9175,2024-03-31 07:20:51+07:00,1,26916.0,2005804.58
302938,278424329,15382,2864,2024-03-31 07:24:04+07:00,1,51000.0,10486638.11
361232,280551909,20365,11071,2024-03-31 13:16:48+07:00,5,-1000.0,4842010.27
301511,6733902,5614,1207,2022-06-18 16:04:18+07:00,5,-1000000.0,8993937.21
302936,278423934,9718,10957,2024-03-31 07:23:01+07:00,1,17858.0,72620.01
559886,7196313,2212,5908,2022-06-22 11:51:04+07:00,5,-50000.0,201137.79
559896,7226706,1922,2526,2022-06-23 19:44:08+07:00,5,-100000.0,4418619.75
559893,7224642,2212,5908,2022-06-23 17:24:22+07:00,5,-200000.0,1137.79
304757,23642010,3799,7665,2022-10-21 22:34:54+07:00,5,-50000.0,1707867.6
559904,7235214,2346,9437,2022-06-24 09:58:36+07:00,5,-249000.0,1345.26
586536,7235601,5614,1207,2022-06-24 10:19:25+07:00,1,1500000.0,10493937.21
383019,306676454,3533,6228,2024-06-01 00:07:13+07:00,4,,14882305.71
494304,334251135,10641,8538,2024-08-01 00:33:36+07:00,4,,1285.04
24182,4843338,2212,5908,2022-05-19 15:32:31+07:00,5,-400000.0,2325.38
24202,4909395,2346,9437,2022-05-22 19:04:12+07:00,1,1150000.0,2300000.32
121748,4841001,2212,5908,2022-05-19 10:35:43+07:00,5,-100000.0,402325.38
30620,278424435,19108,11284,2024-03-31 07:24:21+07:00,1,20169.0,2940781.68
40301,4830033,2212,5908,2022-05-18 07:49:50+07:00,5,-350000.0,502325.38
24062,3473730,2346,9437,2022-04-30 06:12:59+07:00,5,-2000.0,1552.17
24065,3474987,2212,5908,2022-04-30 09:58:37+07:00,5,-200000.0,3583552.95
55244,280563279,2212,5908,2024-03-31 14:05:08+07:00,5,-15000.0,5385478.27
339230,263824254,19084,15442,2024-02-24 12:18:36+07:00,1,500000.0,35000663.28
626265,207236916,5614,1207,2023-09-03 09:06:32+07:00,5,-400000.0,17253359.58
380488,306644660,19108,11284,2024-06-01 00:01:56+07:00,4,,2303247.34
227706,278423462,2297,7638,2024-03-31 07:21:54+07:00,1,4966.0,90388.88
410582,201815237,1688,7977,2023-08-31 16:19:49+07:00,5,-10000.0,380067.45
177730,201226985,5614,1207,2023-08-31 13:27:20+07:00,4,,17584536.01
24703,6399705,2212,5908,2022-06-02 13:53:57+07:00,1,1500000.0,1503937.79
226174,6407913,2212,5908,2022-06-02 21:22:24+07:00,5,-125800.0,1378137.79
317027,203151382,11465,7639,2023-08-31 21:56:38+07:00,5,-100000.0,8850654.54
559906,7235481,5614,1207,2022-06-24 10:14:24+07:00,5,-1700000.0,8993937.21
301557,7235937,5614,1207,2022-06-24 10:35:57+07:00,1,1600000.0,12093937.21
301556,7235169,5614,1207,2022-06-24 09:56:29+07:00,1,1700000.0,10693937.21
40293,4819614,2212,5908,2022-05-16 23:37:07+07:00,1,501400.0,1002325.38
40285,4812687,2346,9437,2022-05-16 06:43:08+07:00,1,100000.0,1100000.32
121730,4813071,2212,5908,2022-05-16 08:20:15+07:00,5,-500000.0,500925.38
121664,4663449,2212,5908,2022-05-03 20:46:21+07:00,1,804000.0,5069625.38
40209,4663680,2212,5908,2022-05-03 21:22:52+07:00,5,-4350000.0,719625.38
586525,7200696,1922,2526,2022-06-22 16:15:38+07:00,1,100000.0,4518619.75
28608,5067489,2346,9437,2022-05-31 17:41:46+07:00,5,-1010000.0,1240000.32
28610,5068701,2346,9437,2022-05-31 18:48:15+07:00,1,1010000.0,2250000.32
553146,278396286,10641,8538,2024-03-31 02:57:03+07:00,1,500000.0,3302896.63
303006,280563112,2212,5908,2024-03-31 14:04:31+07:00,5,-100000.0,5400478.27
116216,5087661,2212,5908,2022-06-01 00:00:52+07:00,4,,2325.38
116217,5087664,2212,5908,2022-06-01 00:00:52+07:00,2,2015.51,4340.89
116218,5087667,2212,5908,2022-06-01 00:00:52+07:00,7,-403.1,3937.79
121727,4810800,2346,9437,2022-05-15 20:43:38+07:00,5,-900000.0,100000.32
24161,4810914,2346,9437,2022-05-15 20:58:19+07:00,1,900000.0,1000000.32
24157,4808496,2346,9437,2022-05-15 16:22:09+07:00,5,-500000.0,1000000.32
523180,280631468,11465,7639,2024-03-31 18:00:24+07:00,5,-50000.0,21587768.48
503234,279418219,15382,2864,2024-03-31 12:02:28+07:00,1,3000000.0,13486638.11
343763,278546239,7868,825,2024-03-31 11:03:23+07:00,1,10340928.0,10348125.56
347804,278422942,3533,6228,2024-03-31 07:20:48+07:00,1,39094.0,12833255.63
403456,278423494,515,541,2024-03-31 07:21:58+07:00,1,20550.0,2806550.24
121707,4752807,2346,9437,2022-05-12 09:41:43+07:00,1,200000.0,2500000.32
26606,202781434,2979,8562,2023-08-31 19:13:39+07:00,4,,1910341.9
24210,4920189,1922,2526,2022-05-23 17:43:04+07:00,5,-500000.0,3009831.0
215115,20486351,1922,2526,2022-10-01 00:27:47+07:00,2,20488.0,5777337.17
215116,20486357,1922,2526,2022-10-01 00:27:47+07:00,7,-4097.6,5773239.57
215229,20613236,2346,9437,2022-10-01 00:38:13+07:00,2,9605.43,13317.44
215230,20613248,2346,9437,2022-10-01 00:38:13+07:00,7,-1921.09,11396.35
189091,17881118,3821,15923,2022-09-25 00:09:40+07:00,5,-100000.0,888475.67
189094,17898215,1922,2526,2022-09-25 15:50:35+07:00,5,-300000.0,4756849.17
3544,280674694,6719,2109,2024-03-31 20:43:52+07:00,1,2000000.0,2252266.9
403492,280581818,2212,5908,2024-03-31 15:15:23+07:00,1,200000.0,3085478.27
164423,278421976,4090,11745,2024-03-31 07:18:23+07:00,1,2903.0,53976.86
503214,278380697,10641,8538,2024-03-31 00:46:43+07:00,5,-500000.0,3302896.63
215186,20559626,2212,5908,2022-10-01 00:33:41+07:00,2,7.9,1966.31
215187,20559635,2212,5908,2022-10-01 00:33:41+07:00,7,-1.58,1964.73
179879,201763583,7868,825,2023-08-31 16:10:27+07:00,4,,4180767.7
347796,278409179,2979,8562,2024-03-31 05:07:15+07:00,5,-17000.0,2130389.5
572565,280581507,2212,5908,2024-03-31 15:14:22+07:00,5,-2500000.0,2885478.27
116330,5094423,3799,7665,2022-06-01 00:01:37+07:00,4,,1000.21
116331,5094432,3799,7665,2022-06-01 00:01:37+07:00,2,2.74,1002.95
116332,5094444,3799,7665,2022-06-01 00:01:37+07:00,7,-0.55,1002.4
100714,32324326,2346,9437,2022-11-30 12:08:22+07:00,4,,4001408.42
129269,355147923,5614,1207,2024-09-11 20:33:35+07:00,1,1000000.0,17892111.51
508015,355159628,14301,2673,2024-09-11 21:32:38+07:00,1,1000000.0,9000043.83
86674,355128150,14301,2673,2024-09-11 19:03:44+07:00,1,1000000.0,7000043.83
180784,207213317,2979,8562,2023-09-02 21:36:25+07:00,5,-100000.0,1811906.57
156381,55363822,7868,825,2023-01-30 14:58:15+07:00,1,500000.0,2570560.52
50607,55363867,7868,825,2023-01-30 14:58:50+07:00,1,50000.0,2620560.52
638432,263794339,1035,6672,2024-02-24 07:05:14+07:00,1,10779.0,461032.19
555857,263794492,6719,2109,2024-02-24 07:05:35+07:00,1,16853.0,1640326.2
549774,263795008,15382,2864,2024-02-24 07:06:53+07:00,1,51000.0,5632453.09
339226,263793555,515,541,2024-02-24 07:03:06+07:00,1,20550.0,4003342.54
440702,263794771,13507,9175,2024-02-24 07:06:15+07:00,1,26916.0,1034045.35
550553,263894358,15927,11920,2024-02-24 21:34:05+07:00,5,-13000.0,971066.75
196620,263832130,15927,11920,2024-02-24 13:34:56+07:00,5,-65000.0,986066.75
192257,263795148,6583,15414,2024-02-24 07:07:17+07:00,1,8142.0,2566486.77
552196,263805147,2297,7638,2024-02-24 08:57:40+07:00,5,-2000.0,9138.38
438293,263832231,15927,11920,2024-02-24 13:35:38+07:00,5,-2000.0,984066.75
338248,263794825,3533,6228,2024-02-24 07:06:25+07:00,1,39094.0,11387082.07
461204,263795228,2297,7638,2024-02-24 07:07:30+07:00,1,4966.0,21138.38
552194,263794353,4090,11745,2024-02-24 07:05:17+07:00,1,2903.0,298505.45
552203,263825425,11213,1734,2024-02-24 12:30:00+07:00,1,1249861.0,1634287.75
273906,198877882,3821,15923,2023-08-14 08:41:40+07:00,5,-50000.0,5843066.74
14537,209556375,2604,13082,2023-09-27 07:55:34+07:00,5,-50000.0,4894600.32
24068,4643181,3799,7665,2022-05-01 02:25:21+07:00,5,-48099.0,1000.21
156392,55424281,3821,15923,2023-01-30 22:35:14+07:00,5,-80000.0,1417171.32
186764,55366111,1922,2526,2023-01-30 15:17:24+07:00,5,-250000.0,3339127.25
221629,355037080,10641,8538,2024-09-11 11:53:25+07:00,5,-10000.0,1491042.84
509111,355134334,3799,7665,2024-09-11 19:31:08+07:00,5,-10000.0,1766430.57
86647,354983538,14301,2673,2024-09-11 01:56:13+07:00,5,-100000.0,9300043.83
285072,355024819,14301,2673,2024-09-11 10:31:43+07:00,5,-100000.0,9500043.83
561862,355030156,14301,2673,2024-09-11 11:08:38+07:00,5,-100000.0,8900043.83
506647,355131875,14301,2673,2024-09-11 19:20:24+07:00,5,-100000.0,6900043.83
276817,263795286,20365,11071,2024-02-24 07:07:38+07:00,1,303471.0,3294581.0
440700,263794218,19108,11284,2024-02-24 07:04:58+07:00,1,20169.0,2208472.48
338256,263833607,2212,5908,2024-02-24 13:47:39+07:00,5,-1500000.0,23200321.07
555859,263794994,11213,1734,2024-02-24 07:06:50+07:00,1,44113.0,384426.75
216564,53602087,7868,825,2023-01-19 10:04:12+07:00,5,-175000.0,3549464.52
269425,9222222,5614,1207,2022-07-01 12:43:22+07:00,5,-500000.0,10166390.31
129260,355047610,14602,13945,2024-09-11 12:57:13+07:00,5,-100000.0,7666484.59
206425,354982117,14301,2673,2024-09-11 01:21:17+07:00,5,-100000.0,9400043.83
238646,324717409,515,541,2024-07-03 07:03:23+07:00,1,25051.0,3337165.38
587987,9167844,2346,9437,2022-07-01 03:01:08+07:00,2,2268.72,3613.98
587988,9167847,2346,9437,2022-07-01 03:01:08+07:00,7,-453.74,3160.24
607736,324717021,9718,10957,2024-07-03 07:02:39+07:00,1,17858.0,257570.73
180962,9225738,5614,1207,2022-07-01 15:25:34+07:00,5,-500000.0,9666390.31
40345,4944066,5614,1207,2022-05-25 14:24:31+07:00,1,1839000.0,10979654.21
154421,4947414,2346,9437,2022-05-25 18:41:06+07:00,5,-50000.0,2250000.32
291735,324737675,2979,8562,2024-07-03 09:17:10+07:00,5,-28000.0,360019.67
50608,55384021,1922,2526,2023-01-30 17:26:24+07:00,5,-500000.0,2839127.25
186769,55384369,1922,2526,2023-01-30 17:29:08+07:00,1,500000.0,3339127.25
218124,146672595,3533,6228,2023-05-25 00:03:10+07:00,1,39094.0,625504.0
218131,146687196,2623,6240,2023-05-25 07:02:57+07:00,1,3866.0,123071.43
174534,146750442,2524,9210,2023-05-25 14:05:18+07:00,5,-467000.0,6661120.25
218158,146784357,3821,15923,2023-05-25 16:00:24+07:00,5,-800000.0,5950303.48
150617,146689707,1922,2526,2023-05-25 07:33:45+07:00,5,-1300000.0,92198.92
185499,53654098,7868,825,2023-01-19 18:27:34+07:00,5,-350000.0,3199464.52
154598,53656255,7868,825,2023-01-19 18:55:24+07:00,1,900000.0,4099464.52
184899,324717537,1035,6672,2024-07-03 07:03:37+07:00,1,10272.0,182563.97
606335,324718706,2623,6240,2024-07-03 07:05:45+07:00,1,10010.0,329773.75
330780,324725115,10641,8538,2024-07-03 07:52:45+07:00,5,-700000.0,1885.04
73359,348358965,6719,2109,2024-09-01 00:21:52+07:00,4,,2562436.11
214864,324736241,1922,2526,2024-07-03 09:08:15+07:00,5,-700000.0,2092744.12
429028,324717487,19034,7354,2024-07-03 07:03:32+07:00,1,4966.0,65796.76
422053,324717946,2297,7638,2024-07-03 07:04:22+07:00,1,4966.0,65768.74
43229,263794497,19034,7354,2024-02-24 07:05:36+07:00,1,4966.0,11180.81
148876,324757303,19084,15442,2024-07-03 11:05:43+07:00,5,-222000.0,48413157.96
213492,12399531,1922,2526,2022-08-03 17:45:55+07:00,5,-1000000.0,4542162.95
111063,274633565,4090,11745,2024-03-18 07:08:47+07:00,1,2903.0,16237.86
636734,274633412,6583,15414,2024-03-18 07:08:18+07:00,1,8142.0,3098184.03
126168,274634806,19034,7354,2024-03-18 07:12:05+07:00,1,4966.0,15830.04
619531,274634558,1035,6672,2024-03-18 07:11:19+07:00,1,10779.0,49886.1
15164,274634664,2297,7638,2024-03-18 07:11:39+07:00,1,4966.0,25830.88
285725,274633535,3533,6228,2024-03-18 07:08:40+07:00,1,39094.0,12325033.63
218141,146691099,6583,15414,2023-05-25 07:36:25+07:00,1,8142.0,58142.0
40352,146773404,6583,15414,2023-05-25 15:36:53+07:00,5,-30000.0,28142.0
461820,274634529,9718,10957,2024-03-18 07:11:15+07:00,1,17858.0,340466.01
285449,274633836,15382,2864,2024-03-18 07:09:33+07:00,1,51000.0,9823638.11
15176,274728397,2604,13082,2024-03-18 20:58:03+07:00,1,28000.0,225582.43
285450,274633848,12429,10694,2024-03-18 07:09:34+07:00,1,22444.0,2548584.03
285727,274634365,11213,1734,2024-03-18 07:10:49+07:00,1,44113.0,2652054.44
461831,274729329,2604,13082,2024-03-18 21:05:12+07:00,1,150000.0,375582.43
619530,274634491,6719,2109,2024-03-18 07:11:08+07:00,1,16853.0,2033177.9
551605,274633498,13507,9175,2024-03-18 07:08:35+07:00,1,26916.0,1655896.58
461819,274634481,19108,11284,2024-03-18 07:11:07+07:00,1,20169.0,2678584.68
110054,274635127,515,541,2024-03-18 07:12:57+07:00,1,20550.0,2539400.24
594359,274676184,2212,5908,2024-03-18 14:43:33+07:00,1,30000.0,5331478.27
619738,198813151,3533,6228,2023-08-13 07:02:09+07:00,1,39094.0,3728160.36
180628,198813272,9718,10957,2023-08-13 07:02:29+07:00,1,17858.0,592257.12
628939,198813283,1035,6672,2023-08-13 07:02:30+07:00,1,10779.0,475007.91
146209,198827417,2604,13082,2023-08-13 12:23:07+07:00,5,-23500.0,10339978.74
561170,355027301,893,15169,2024-09-11 10:49:00+07:00,5,-590000.0,8602236.27
509076,354996226,4090,11745,2024-09-11 07:05:15+07:00,1,2688.0,40690.66
26040,355107279,1688,7977,2024-09-11 17:31:20+07:00,5,-111000.0,601384.63
31504,354996120,1035,6672,2024-09-11 07:05:02+07:00,1,10272.0,100059.89
102947,355158366,14301,2673,2024-09-11 21:26:08+07:00,1,1100000.0,8000043.83
26011,354996607,11213,1734,2024-09-11 07:05:55+07:00,1,44113.0,272179.96
133910,355145624,5614,1207,2024-09-11 20:22:29+07:00,1,1034000.0,18891111.51
21644,354995441,9718,10957,2024-09-11 07:03:47+07:00,1,17858.0,1247995.49
129252,354997791,515,541,2024-09-11 07:08:21+07:00,1,25051.0,4138234.48
614749,274702630,15927,11920,2024-03-18 17:40:00+07:00,5,-15000.0,1216490.11
564406,274694050,2212,5908,2024-03-18 16:45:16+07:00,5,-100000.0,5131478.27
606376,190166685,3533,6228,2023-07-20 07:01:24+07:00,1,39094.0,2779356.34
606377,190167687,2297,7638,2023-07-20 07:02:18+07:00,1,4966.0,14932.0
281914,190167039,2623,6240,2023-07-20 07:01:49+07:00,1,3866.0,336211.72
86662,355074736,10641,8538,2024-09-11 15:12:50+07:00,5,-450000.0,1036042.84
580407,274626612,15927,11920,2024-03-18 03:28:16+07:00,5,-31000.0,1231490.11
619523,274627214,2212,5908,2024-03-18 03:51:26+07:00,5,-150000.0,5451478.27
613875,274693924,2212,5908,2024-03-18 16:44:32+07:00,5,-100000.0,5231478.27
649414,274695604,2212,5908,2024-03-18 16:55:06+07:00,5,-81000.0,5050478.27
564605,274625793,15927,11920,2024-03-18 02:50:10+07:00,5,-19000.0,1262490.11
461827,274676148,2212,5908,2024-03-18 14:43:17+07:00,5,-150000.0,5301478.27
649415,274698716,11465,7639,2024-03-18 17:14:23+07:00,5,-50000.0,13690768.48
467783,355067655,2604,13082,2024-09-11 14:40:35+07:00,5,-205000.0,1695298.52
264162,267747502,893,15169,2024-03-01 00:25:41+07:00,4,,13163310.94
145340,190167420,1035,6672,2023-07-20 07:02:14+07:00,1,10779.0,215622.0
621981,190167675,19034,7354,2023-07-20 07:02:18+07:00,1,4966.0,14932.0
412643,190167312,9718,10957,2023-07-20 07:02:12+07:00,1,17858.0,252155.38
621978,190167201,6583,15414,2023-07-20 07:02:10+07:00,1,8142.0,345763.23
274037,190315443,11465,7639,2023-07-20 20:23:43+07:00,5,-55000.0,6334741.47
24,190325568,2604,13082,2023-07-20 21:25:02+07:00,5,-20000.0,8385840.06
214,190288320,2604,13082,2023-07-20 17:58:10+07:00,5,-32200.0,8905840.06
297595,190325205,2604,13082,2023-07-20 21:23:01+07:00,5,-500000.0,8405840.06
413568,190288230,3799,7665,2023-07-20 17:57:44+07:00,5,-30000.0,1137984.65
285349,190234962,2524,9210,2023-07-20 14:13:41+07:00,5,-100000.0,5606340.42
63032,348241262,20365,11071,2024-09-01 00:07:39+07:00,4,,477902.56
51591,189135369,2524,9210,2023-07-14 15:30:08+07:00,1,100000.0,5979340.42
182978,189093387,2524,9210,2023-07-14 13:19:43+07:00,1,362000.0,5879340.42
275132,189033495,1035,6672,2023-07-14 07:02:13+07:00,1,10779.0,150948.0
51579,189033216,6583,15414,2023-07-14 07:02:08+07:00,1,8142.0,296911.23
401726,189077151,3799,7665,2023-07-14 11:53:37+07:00,1,160000.0,1417984.65
360543,189032979,2623,6240,2023-07-14 07:01:47+07:00,1,3866.0,313015.72
585028,189032637,3533,6228,2023-07-14 07:01:24+07:00,1,39094.0,2544792.34
52369,189033327,9718,10957,2023-07-14 07:02:11+07:00,1,17858.0,145007.38
293403,189202788,10641,8538,2023-07-14 20:34:42+07:00,5,-100000.0,200055.28
293396,189051474,3821,15923,2023-07-14 09:21:55+07:00,5,-3200000.0,2132352.12
51589,189132903,2604,13082,2023-07-14 15:19:47+07:00,5,-35400.0,9111040.06
51585,189077106,3799,7665,2023-07-14 11:53:24+07:00,5,-850000.0,1257984.65
51588,189132141,2604,13082,2023-07-14 15:16:48+07:00,5,-88000.0,9146440.06
506617,354997223,12429,10694,2024-09-11 07:07:03+07:00,1,22444.0,6616286.14
21675,355147633,5614,1207,2024-09-11 20:32:25+07:00,5,-2000000.0,16892111.51
129253,354997919,6583,15414,2024-09-11 07:08:34+07:00,1,8142.0,2040505.53
40342,4940994,5614,1207,2022-05-25 10:40:17+07:00,1,5000000.0,9140654.21
101082,3488907,2212,5908,2022-05-01 00:00:39+07:00,4,,3583552.95
101083,3488913,2212,5908,2022-05-01 00:00:39+07:00,2,2590.54,3586143.49
101084,3488919,2212,5908,2022-05-01 00:00:39+07:00,7,-518.11,3585625.38
101025,3486924,5614,1207,2022-05-01 00:00:28+07:00,2,2375.26,5002375.26
101026,3486927,5614,1207,2022-05-01 00:00:28+07:00,7,-475.05,5001900.21
416340,17934920,1922,2526,2022-09-26 17:24:31+07:00,5,-300000.0,4456849.17
86964,9520794,5614,1207,2022-07-15 14:44:08+07:00,5,-1000000.0,7666390.31
40223,4690647,2212,5908,2022-05-07 07:35:13+07:00,1,150000.0,869625.38
24106,4690656,2212,5908,2022-05-07 07:36:27+07:00,1,27300.0,896925.38
24107,4690671,2212,5908,2022-05-07 07:37:22+07:00,1,104000.0,1000925.38
24108,4691310,2346,9437,2022-05-07 09:38:54+07:00,1,2300000.0,2301575.32
121681,4691319,2346,9437,2022-05-07 09:39:20+07:00,5,-1575.0,2300000.32
121734,4820628,2212,5908,2022-05-17 07:26:49+07:00,5,-150000.0,852325.38
31511,354997241,15382,2864,2024-09-11 07:07:05+07:00,1,51000.0,24220115.58
102936,355074747,2979,8562,2024-09-11 15:12:50+07:00,1,250000.0,1136846.18
121720,4801407,5614,1207,2022-05-14 20:28:21+07:00,1,1000000.0,6001900.21
506649,355145685,5614,1207,2024-09-11 20:22:48+07:00,1,1000.0,18892111.51
547388,355037412,10641,8538,2024-09-11 11:55:23+07:00,5,-5000.0,1486042.84
154666,23670345,3799,7665,2022-10-22 10:50:45+07:00,5,-50000.0,1657867.6
304763,23687418,3821,15923,2022-10-22 18:14:28+07:00,1,1000000.0,1891602.36
221637,355095636,14301,2673,2024-09-11 16:40:04+07:00,1,700000.0,6700043.83
278871,12439392,2346,9437,2022-08-05 15:47:35+07:00,5,-500000.0,1201516.52
561158,354997258,6719,2109,2024-09-11 07:07:08+07:00,1,16853.0,4257113.37
123906,355107214,1688,7977,2024-09-11 17:31:00+07:00,1,280000.0,712384.63
24194,4892184,2346,9437,2022-05-21 08:23:12+07:00,1,50000.0,1150000.32
40319,4895628,1922,2526,2022-05-21 14:13:52+07:00,5,-500000.0,3509831.0
24167,4821069,5614,1207,2022-05-17 08:51:05+07:00,1,1138754.0,7140654.21
133876,354980946,18084,6376,2024-09-11 00:58:43+07:00,5,-6000.0,1751094.12
185504,53670862,1922,2526,2023-01-19 22:57:44+07:00,5,-150000.0,1889127.25
144335,263794000,12429,10694,2024-02-24 07:04:24+07:00,1,22444.0,2025960.68
547403,355135204,3799,7665,2024-09-11 19:35:20+07:00,1,10272.0,1726702.57
197638,280658616,5614,1207,2024-03-31 19:41:53+07:00,1,3000000.0,22076634.07
102216,4961289,1922,2526,2022-05-26 07:09:48+07:00,1,1000000.0,4509831.0
113158,207421034,1688,7977,2023-09-05 13:37:27+07:00,5,-50000.0,125539.95
28958,207213366,2979,8562,2023-09-02 21:36:58+07:00,5,-50000.0,1761906.57
180780,207177326,18084,6376,2023-09-02 15:38:26+07:00,5,-50000.0,3705554.02
3515,278423918,1035,6672,2024-03-31 07:22:59+07:00,1,10779.0,190013.1
202162,278444583,6719,2109,2024-03-31 09:32:17+07:00,1,16853.0,2252266.9
403455,278422997,12429,10694,2024-03-31 07:20:56+07:00,1,22444.0,2840356.03
305840,280601449,6719,2109,2024-03-31 16:15:01+07:00,5,-2000000.0,252266.9
296746,6649962,2346,9437,2022-06-14 07:22:38+07:00,5,-1300000.0,50345.26
213799,12704123,1922,2526,2022-08-13 22:58:25+07:00,1,3000000.0,3542162.95
331693,192057027,2346,9437,2023-07-31 11:08:23+07:00,4,,351449.92
296775,192108978,3799,7665,2023-07-31 11:27:31+07:00,4,,2372758.65
559873,7179123,1922,2526,2022-06-21 15:56:21+07:00,5,-100000.0,4418619.75
51618,189429711,9718,10957,2023-07-16 07:02:14+07:00,1,17858.0,180723.38
